salesorderid,subtotal
57022,4070.4454
57202,2.29
57019,29348.0294
57206,56.96
57209,23.97
57013,7019.0127
57096,880.3484
57084,388.7928
57057,6318.1968
57154,48410.2944
57198,53.99
57097,42560.4462
57155,7850.2191
57227,2322.28
57103,21298.3992
57021,240.4415
57152,7408.7238
57122,32787.9935
57205,36.59
57095,1759.212
57073,7109.9997
57070,21850.2388
57071,734.2502
57093,46565.4254
57216,64.47
57161,34667.6872
57120,34238.9042
57082,28817.8841
57092,39.9526
57643,28.99
57647,9.99
57645,37.27
57646,32.28
57668,2350.96
57669,2325.96
57644,37.27
57659,39.99
57667,2366.96
57679,2461.55
57683,1198.97
58119,1249.84
58124,567.76
58098,85.48
58109,1738.96
58086,100.09
58073,22.97
58081,53.99
58083,120.0
58084,63.97
59003,4460.1362
59099,103.48
59109,85.48
58918,73453.5117
58914,84022.6757
58994,29.9552
58957,40104.6756
59095,36.59
58953,9711.5206
59111,81.46
58958,67829.7585
58911,33036.876
58978,8890.9486
58955,6866.1216
58913,10050.8373
59042,4435.28
58949,8807.886
58980,117715.7402
59002,499.0856
59043,249.5428
58981,45920.211
58930,47043.5391
58938,4239.0854
58956,60978.8512
58973,17.5305
59037,727.738
58939,1068.984
59022,2257.6438
58972,97077.5808
58925,29800.2978
58983,1009.73
58985,3688.1794
58929,3546.3538
59114,604.96
58932,86600.0805
58990,1716.5304
59670,94.48
59700,663.96
59667,34.98
59682,35.0
59685,1700.99
59668,9.99
60232,2466.26
60200,58.47
60205,32.28
60198,2.29
60201,23.78
60246,1754.98
60726,64.26
61331,38.88
61353,120.47
61314,120.0
61333,34.98
61803,34.98
61801,34.98
61851,1169.46
61832,37.29
61831,103.49
61815,54.98
61849,567.76
61845,2442.54
61800,79.97
62329,56.97
62303,93.49
62336,609.45
62746,1188.46
62745,562.96
62740,2401.01
62710,29.99
62715,12.94
63385,59.98
63379,94.48
63415,1120.49
63386,166.28
63401,95.94
63931,2322.28
63900,49.97
63926,2362.27
63905,103.48
63921,80.96
63897,88.97
63894,53.99
63927,2394.89
63901,106.95
64417,109.96
64392,28.98
64394,27.77
64402,124.99
64445,1700.99
64439,2420.34
64397,38.88
64395,36.59
64398,32.28
64744,29.98
64740,21.49
64768,2319.99
64765,31.97
64737,2.29
65410,58.47
65448,1120.49
65902,98.97
65882,49.99
65904,119.98
65881,22.97
65903,94.48
65908,29.48
65925,144.27
65901,9.99
65892,32.27
65930,889.47
65900,119.98
66386,89.46
66393,58.98
66394,68.49
66409,2319.99
66387,34.89
66424,562.96
66375,123.45
66841,191.77
66861,70.96
66847,128.97
66860,59.22
67438,49.97
67457,2318.96
67419,67.97
67470,1170.48
67471,1700.99
67989,94.48
68002,39.99
67979,6.28
67986,71.58
68506,35.0
68484,60.47
68507,71.97
68526,2384.07
68489,37.27
68492,94.48
68888,49.99
68907,93.48
68887,7.95
69702,2439.99
69694,56.97
69670,2.29
69685,64.47
69693,141.98
69671,64.97
69677,71.58
69674,61.08
69706,2341.46
69660,7.95
70296,2349.98
70270,144.47
70272,119.98
70284,99.47
70266,32.28
70264,34.89
70269,23.97
70300,1259.07
70846,39.99
70863,1785.97
70862,567.76
70851,889.47
71298,29.98
71321,2369.97
71305,12.94
71316,56.97
71296,28.98
71315,37.29
71317,125.47
71297,71.58
72038,24.27
72026,114.46
72035,35.0
72036,37.29
72013,6.28
72015,33.98
72054,1725.21
72014,28.98
72615,99.47
72629,2433.04
72609,45.95
73219,37.29
73197,41.93
73201,32.6
73211,64.47
73186,7.95
73206,9.99
73227,2397.95
73202,195.59
73229,846.46
73245,1179.47
73185,120.0
73199,36.59
73700,2443.55
73703,588.96
73667,98.48
74194,49.99
74206,89.97
74196,64.97
74199,37.27
74200,23.97
74201,23.97
74192,6.28
74450,61.08
74447,25.48
74451,71.58
74457,30.97
74467,44.91
74466,36.96
74468,56.97
74698,36.59
74700,165.22
74701,23.97
74699,38.88
74703,67.93
74913,7.95
74936,106.96
74920,72.96
74929,49.97
51193,2316.97
51940,49.97
51942,64.98
51936,96.07
51946,124.99
51943,89.47
51937,89.46
51933,31.27
51962,751.34
52359,35.0
52338,36.27
52347,12.94
52351,24.27
52736,156.27
52740,29.99
52747,100.46
52739,37.27
52761,2352.21
53118,56.97
53069,120.0
53129,1134.47
53128,676.93
53089,29.48
53097,91.95
53117,81.46
53093,61.08
53099,123.98
53094,29.99
53092,123.95
53686,9.99
53666,120.0
53682,63.97
53683,58.47
53711,751.34
53689,146.97
53704,80.96
54113,58.47
54114,38.88
54112,28.98
54144,1174.48
54116,34.89
54118,9.99
54548,37.27
54555,128.97
54574,2354.98
54581,756.33
54929,1249.84
54883,3.99
55429,35.0
55431,42.28
55405,38.88
55401,49.99
55440,2354.99
55385,67.97
55413,49.97
55911,839.48
55877,78.48
55885,60.47
55888,49.97
55883,23.78
55887,37.27
56286,49.48
56282,63.47
56293,94.48
56297,26.97
56329,2398.05
56281,67.93
56284,63.97
56655,21.49
56664,36.96
56654,63.97
56662,68.49
56679,819.46
57281,35.0
57271,51.46
57260,29.98
57244,22.97
57290,2294.99
57723,35.0
57717,54.98
57719,30.97
57706,64.97
57713,74.46
58146,42.97
58145,49.48
58169,42.28
58158,30.97
58178,2356.95
58184,791.32
58170,141.96
58144,12.98
58147,45.22
58176,828.74
58148,32.28
58152,49.97
58515,35.0
58516,71.97
58495,38.88
58488,39.22
58520,1729.97
58521,597.26
58502,23.97
58517,141.98
58499,29.99
59166,119.98
59155,36.27
59199,562.96
59165,119.98
59184,85.94
59747,863.95
59725,34.98
59718,28.99
59745,42.28
59724,32.28
59733,58.98
60300,1249.84
60309,1179.47
60289,582.26
60266,28.99
60304,2407.04
60810,2457.33
60779,152.27
60780,57.09
61394,119.46
61415,2400.95
61401,80.96
61391,33.98
61396,89.97
61385,10.24
61422,2453.04
61393,71.58
61421,2393.06
61866,63.97
61918,1764.96
61873,77.92
61879,119.98
61902,2350.96
61895,37.29
61897,111.96
62388,2407.04
62386,2384.07
62357,34.98
62798,39.99
62781,78.48
62778,49.48
62775,35.23
62797,37.29
62784,98.96
62803,563.96
62801,75.97
62800,71.97
63431,109.47
63444,34.89
63474,2362.27
63466,45.24
63472,2404.97
63449,63.97
63974,37.29
63973,42.28
63979,2359.98
63968,71.95
63962,25.48
63988,548.98
63970,41.95
64474,6.28
64486,59.98
64475,31.27
64499,37.29
64505,2294.99
64481,49.97
64500,39.99
64809,71.58
64814,94.48
65465,35.23
65466,33.98
65473,119.96
65491,2319.99
65477,63.97
65470,38.97
65471,61.08
65499,2398.05
65975,58.98
65971,29.99
65969,100.09
65968,30.48
65997,804.48
65966,28.99
66460,83.47
66451,23.78
66472,47.94
66448,166.28
66447,59.48
66480,2374.98
66916,59.49
66895,2.29
66907,67.93
67544,588.96
67538,133.96
67507,33.98
67508,79.97
67506,203.22
67504,3.99
67561,1251.12
67509,51.96
67520,39.25
67540,111.44
68039,64.97
68080,1700.99
68049,24.27
68559,28.98
68576,12.94
68569,144.47
68612,548.98
68563,37.27
68567,23.97
68967,63.47
68954,7.95
69011,1251.12
68993,149.46
69009,2393.06
69740,88.97
69758,146.95
69750,85.48
70326,29.98
70348,85.48
70329,32.6
70331,64.97
70339,46.47
70350,2432.94
70340,56.97
70332,37.27
70915,2369.96
70911,2490.18
70892,132.97
70891,22.93
70898,94.48
70914,2380.47
70927,1759.97
71373,29.99
71351,7.95
71401,85.48
71420,1749.96
71378,59.98
71405,614.47
72110,2438.06
72083,32.28
72080,37.93
72082,260.86
72081,38.88
72664,23.78
72711,876.33
72674,81.46
72687,89.98
72715,562.96
72670,143.97
72666,64.97
72667,94.46
72669,49.97
73257,120.0
73289,89.97
73274,28.99
73277,93.49
73280,119.98
73742,128.97
73728,58.98
73739,73.96
74250,115.95
74231,58.98
74245,155.47
74234,71.95
74228,49.97
74249,24.27
74226,109.97
74480,28.98
74481,80.57
74491,76.96
74483,40.22
74487,29.99
74751,45.24
74728,32.27
74736,29.48
74738,24.27
74953,49.97
74966,39.99
74941,49.99
74952,9.99
52003,159.99
51991,119.98
51986,38.88
51990,159.47
51980,53.99
52005,596.96
51984,23.78
51983,21.49
51987,9.99
52002,76.95
52380,193.89
52375,11.94
52378,38.88
52381,37.27
52377,10.24
52385,123.98
52789,64.47
52828,2376.96
52829,2329.98
52807,64.47
52793,34.98
52826,2365.94
52778,98.96
52806,59.98
52832,2447.05
52797,123.98
53164,159.99
53143,62.97
53148,106.95
53166,76.95
53149,49.97
53142,53.99
53151,94.48
53741,59.98
53739,23.97
53761,2325.96
53755,548.98
54623,67.93
54655,1137.43
54614,94.46
54648,2376.96
54636,42.28
54629,56.97
54640,1750.98
54609,21.49
54610,117.96
54627,106.96
54965,598.97
54962,30.97
55462,114.46
55463,66.97
55954,584.97
55966,553.97
55957,2371.94
56353,54.98
56361,42.28
56347,195.59
56372,1249.84
56716,29.99
56708,31.27
56714,34.89
57335,81.46
57367,1145.48
57319,60.47
57336,81.46
57324,64.97
57323,34.89
57308,7.95
57366,588.96
57318,49.99
57352,898.46
57766,30.97
57777,35.0
57756,151.27
58230,63.96
58215,128.97
58229,39.99
58247,2453.04
58202,64.97
58552,187.98
58559,9.99
58557,38.88
58550,67.93
58567,99.47
58556,71.58
58560,119.98
59266,1145.48
59241,804.48
59259,2442.54
59228,37.27
59825,553.97
59785,106.96
59808,2341.97
59827,1798.96
59826,1764.96
60346,64.47
60342,195.59
60341,23.78
60337,2.29
60345,58.98
60360,2351.96
60887,2393.06
60853,36.27
60875,2359.98
60851,31.27
60865,71.95
60889,564.48
61445,23.78
61446,61.08
61451,144.45
61461,114.47
61453,49.97
61443,53.99
61477,1189.46
61452,32.28
61449,36.59
61447,43.97
61455,94.48
61462,37.29
61949,2341.97
61934,144.47
61926,53.99
61945,37.29
61953,2496.27
61927,2.29
61928,53.99
61946,39.25
62444,2414.99
62437,128.97
62412,14.23
62868,1143.46
62847,81.46
62829,62.98
62831,31.27
62853,579.97
62834,25.48
63497,48.97
63530,39.99
63498,59.48
63516,114.96
63514,86.58
64036,2319.26
64018,32.6
64021,77.96
64009,82.47
64008,59.48
64576,37.29
64601,790.31
64577,39.99
64579,75.97
64582,56.97
64868,100.09
64875,59.98
64884,848.47
64889,2393.06
65519,64.97
65539,71.97
65520,23.97
66051,2334.98
66040,196.93
66037,39.22
66526,74.46
66525,127.95
66557,571.72
66543,2351.96
66542,839.48
66959,58.98
66962,32.6
66988,86.95
66967,34.98
66969,23.97
67011,1709.98
67615,42.28
67620,2405.47
67614,45.95
67589,33.98
67631,2393.06
67617,75.97
68129,2401.45
68138,2433.04
68109,261.38
68111,32.28
68131,865.95
68139,2384.07
68107,64.97
68141,1249.84
68143,1219.45
68648,67.93
68660,2318.96
68638,21.49
68624,48.97
68646,23.97
68654,35.0
68644,37.27
68637,27.77
68659,2414.99
68669,2384.07
69042,23.97
69056,650.47
69054,85.48
69039,34.98
69046,59.98
69082,1750.47
69035,88.97
69045,119.98
69812,41.59
69837,2390.93
69813,36.59
69807,184.48
70396,94.48
70393,32.27
70441,608.96
70395,9.99
70444,1779.47
70995,2351.96
70978,138.48
70958,2.29
71005,792.34
70984,96.44
71456,56.98
71483,1750.98
71446,180.98
71458,49.98
72153,123.98
72145,3.99
72180,1789.45
72172,791.32
72148,29.99
72150,119.98
72152,119.98
72766,61.45
72747,123.98
72765,39.99
72764,81.46
72748,67.93
72777,2418.05
73359,133.49
73352,15.23
73398,777.34
73375,45.24
73856,1174.48
73791,49.99
73823,127.28
73837,2329.99
73815,32.6
73843,2350.96
73811,92.48
73834,35.0
73820,128.97
73819,123.98
73849,2384.07
74276,56.97
74516,193.98
74511,3.99
74514,34.89
74509,28.98
74513,121.57
74522,58.98
74762,34.89
74770,61.45
74984,94.48
74983,49.97
74987,64.47
74977,97.96
74980,88.98
51495,2447.05
51613,756.33
52041,123.98
52053,39.99
52034,53.99
52057,2418.48
52047,71.97
52035,41.59
52040,94.48
52042,64.47
52420,53.99
52428,37.27
52434,89.97
52422,39.22
52446,42.28
52856,37.27
52859,71.58
52873,120.48
52866,61.96
53205,154.98
53201,32.6
53200,30.48
53203,71.58
53210,59.98
53791,34.98
53820,588.96
53789,28.99
53804,58.98
53788,84.96
53790,37.27
54206,2.29
54214,56.96
54218,103.96
54212,71.58
54207,29.48
54208,21.49
54205,59.48
54675,74.48
54678,33.98
54709,2393.06
54662,7.95
54711,1120.49
54701,2481.82
54695,128.97
54674,53.99
54702,819.46
54707,1283.82
54683,54.98
54985,53.99
55017,2528.33
55001,64.47
54986,62.98
54997,132.97
55521,32.28
55982,63.97
56011,1249.84
55987,49.97
56006,2357.28
56403,93.97
56401,15.23
56418,39.99
56771,123.95
56772,119.98
57380,2.29
57411,2331.95
57370,49.99
57408,42.28
57409,56.97
57387,38.88
57835,1251.12
57837,600.46
57792,7.95
57810,59.98
57821,35.0
58261,74.46
58264,78.48
58282,617.47
58256,75.47
58266,58.98
58600,148.98
58599,120.0
58621,85.48
58603,32.28
58610,64.47
58619,47.94
59299,78.96
59304,67.97
59296,32.28
59337,1183.47
59292,27.77
59848,49.97
59856,89.97
59881,2351.96
59870,50.23
59889,1249.84
59868,66.97
60436,1264.84
60443,1120.49
60420,2329.98
60395,3.99
60401,36.96
60416,561.97
60402,29.93
60906,34.98
60913,56.97
60909,119.98
60908,59.98
60932,2394.97
60931,2360.96
60902,63.97
60907,114.46
61504,74.46
61529,1223.84
61499,111.44
61527,1249.84
61495,49.99
61496,31.27
61517,35.0
61521,2394.46
61526,1249.84
62001,839.48
61982,59.98
61984,34.89
61991,22.26
62013,2398.05
62011,1223.84
62004,2500.97
62495,56.97
62525,548.98
62507,138.48
62486,36.59
62487,49.48
62484,53.99
62491,94.48
62494,85.48
62922,812.42
62941,1158.46
62875,88.46
62889,49.99
62896,108.46
63614,1700.99
63565,78.48
63592,96.46
63564,53.99
63569,73.96
63589,85.48
63575,23.97
63597,2332.28
63590,31.97
63577,49.9
63551,28.48
64079,71.58
64089,15.23
64083,49.97
64628,46.83
64631,29.99
64633,9.99
64626,79.47
64627,32.27
64650,61.45
64667,1223.84
64927,35.0
65596,120.48
65620,1764.96
65577,9.99
65599,39.99
65573,32.27
65575,37.27
65576,119.96
65582,68.49
66141,2400.34
66109,144.47
66099,127.95
66102,154.95
66128,56.97
66106,40.23
66080,120.0
66584,152.27
66582,23.78
66614,71.97
66595,58.98
66597,68.49
66627,1249.84
66588,36.59
66587,36.59
66586,100.09
67047,124.99
67059,39.99
67069,2401.95
67038,9.99
67030,3.99
67046,71.97
67064,644.96
67662,38.88
67665,49.97
67655,25.48
67652,63.97
67651,63.97
67670,31.97
67653,10.24
67661,29.99
67664,23.97
68151,144.49
68180,119.98
68700,123.98
68717,867.97
68696,38.88
68716,2342.93
68691,49.48
68695,32.27
68729,2473.04
69123,198.99
69108,67.59
69111,123.98
69127,85.48
69109,23.97
69132,2362.27
69148,2384.07
69128,548.98
69124,42.28
69134,2439.99
69908,121.94
69916,2369.97
69930,2433.04
69889,119.98
69886,49.97
69884,93.46
70496,35.0
70503,2329.99
70494,37.29
70501,2319.99
70477,56.96
70506,2384.97
70472,23.78
70485,141.98
70482,23.97
70497,50.23
71058,614.45
71083,1120.49
71517,123.98
71537,30.97
71535,56.97
71547,2393.06
71515,36.59
71521,103.48
71546,2393.06
72238,588.96
72201,35.72
72218,46.47
72208,41.59
72211,77.96
72186,49.99
72205,32.6
72801,88.98
72811,98.96
72820,2342.92
72809,68.49
72832,1249.84
72831,776.33
72833,2438.06
72799,3.99
72804,33.98
73443,78.48
73437,98.95
73480,2384.07
73488,1754.98
73439,89.97
73448,80.96
73484,563.77
73929,628.45
73913,569.92
73887,49.97
73879,78.48
73906,106.95
74287,119.96
74291,68.49
74290,119.98
74541,36.59
74540,64.97
74536,2.29
74799,29.99
74793,122.29
74801,49.97
74808,37.29
74803,94.48
74784,7.95
75014,36.96
75006,102.95
75016,71.95
75011,29.99
75005,27.77
75008,64.97
51253,2451.3
51378,589.98
52085,49.97
52103,561.97
52083,32.28
52091,123.98
52074,64.47
52488,49.48
52509,155.45
52472,59.48
52519,567.76
52487,59.98
52518,1231.12
52513,2369.96
52485,60.47
52495,119.98
52489,36.59
52917,75.97
52893,28.48
53257,49.97
53264,149.93
53255,154.93
53258,77.96
53278,91.95
53276,133.96
53835,91.58
53837,64.97
53834,53.99
53840,37.27
53838,193.98
53868,2384.07
54269,23.78
54280,123.98
54296,42.28
54277,39.47
54273,29.99
54295,39.99
54292,35.0
54732,154.98
54733,89.46
54729,37.27
54731,32.28
54764,565.47
54739,68.49
54757,2339.97
55044,186.77
55047,71.58
55059,56.97
55073,39.99
55569,53.95
55572,38.88
55600,2351.96
55568,32.27
55566,27.77
55580,85.48
55597,2374.47
56033,38.88
56042,23.97
56044,77.92
56039,34.98
56029,53.99
56053,1700.99
56037,37.27
56467,56.97
56450,89.46
56466,56.97
56457,12.94
56814,94.48
56832,56.97
57458,35.0
57438,63.97
57468,2351.96
57445,36.59
57451,103.48
57889,2380.47
57895,756.33
57873,96.46
57884,35.0
57861,36.27
57865,41.59
57871,64.47
57863,32.27
58330,769.49
58300,6.28
58342,1313.34
58308,74.46
58334,2351.96
58324,71.95
58328,180.98
58321,64.26
58652,37.93
58676,36.96
58683,2329.98
58658,37.27
58680,1750.98
58673,42.28
58656,107.08
58695,1129.48
58650,84.96
59373,56.97
59377,589.96
59378,2369.96
59384,2445.94
59396,1179.47
59938,44.91
59925,18.97
59928,36.59
59929,29.98
59924,53.99
59967,2384.07
60493,2331.95
60475,9.99
60473,32.6
60508,2393.06
60509,561.48
60474,34.98
61013,2316.97
60977,152.6
60974,6.28
60999,45.24
61001,56.97
61021,548.98
61016,2334.97
60978,32.6
60980,78.48
60981,119.98
61580,2374.98
61559,96.07
61552,88.97
61575,71.97
61560,49.97
61562,56.97
61555,32.27
61558,37.27
62036,63.97
62041,64.97
62045,64.97
62051,89.97
62022,7.95
62063,31.97
62546,28.99
62560,39.99
62568,2438.06
62549,34.98
62545,27.77
62551,32.6
62547,59.98
62544,31.27
62552,32.28
62550,152.6
62971,56.97
62958,6.28
62961,36.59
62957,53.99
62985,2294.99
62997,1750.98
62966,51.46
62981,902.46
62970,29.26
63634,28.98
63668,2349.98
63650,48.97
63638,64.97
63632,53.99
63681,2398.05
63636,25.48
64134,32.27
64131,49.99
64156,2414.99
64698,127.95
64725,1120.49
64712,2341.46
64704,56.97
64693,53.99
65000,2419.96
64973,43.97
65017,1775.47
64983,166.28
64978,128.97
64979,101.45
64972,86.58
65015,2453.04
65642,2.29
65650,49.97
65657,75.97
65676,1763.97
65652,113.47
66187,2331.95
66175,56.97
66163,31.27
66164,59.98
66685,2304.98
66680,99.47
66657,27.77
66666,15.23
66658,23.78
67093,27.77
67094,36.27
67098,61.08
67729,56.97
67730,24.27
67758,1120.49
67710,38.88
67728,35.0
67711,71.94
67733,839.48
67712,121.57
67713,49.97
68234,37.29
68236,42.28
68210,36.27
68244,839.48
68208,21.49
68257,570.47
68206,31.27
68224,54.98
68247,2376.96
68240,2329.98
68211,27.77
68214,37.27
68225,85.48
68243,804.47
68237,71.97
68761,118.96
68778,42.28
68754,56.96
68758,9.99
68762,119.98
69233,588.96
69186,49.97
69185,29.99
69214,2329.99
69178,53.99
69182,166.28
69209,99.47
69184,71.58
69229,2420.34
69187,94.46
69965,74.46
70000,570.47
69979,85.48
69986,2341.46
69981,42.28
69959,49.99
70540,32.28
70525,88.98
70561,61.97
70571,2332.28
70567,2563.35
70570,2521.27
70568,2331.95
70538,96.07
70536,71.58
70549,89.97
70534,64.97
71116,94.46
71105,2.29
71118,9.99
71107,2.29
71140,1700.99
71126,2351.96
71123,56.97
71614,553.97
71579,38.88
71599,2322.28
72295,119.98
72341,624.97
72346,1120.49
72296,94.48
72338,2398.05
72315,85.48
72322,2322.28
72880,119.98
72931,1760.47
72874,78.97
72910,2359.46
73551,35.0
73519,30.48
73575,1700.99
73529,9.99
73532,123.98
73977,56.97
73960,27.96
74016,1170.48
73998,2423.48
74326,59.98
74316,38.88
74317,37.27
74306,77.48
74320,128.97
74579,39.99
74565,38.88
74572,54.98
74561,120.0
74825,29.48
74841,29.93
74822,119.98
74840,30.97
74817,23.78
74818,28.99
74820,96.07
75040,38.88
75037,3.99
75038,79.47
75045,123.98
75036,62.98
75049,15.23
75041,152.28
51397,2319.26
51402,2393.06
51518,2459.62
51519,839.48
51656,603.49
52125,49.48
52127,71.58
52144,61.97
52146,2316.97
52129,51.96
52538,79.97
52535,23.78
52541,144.47
52561,83.97
52544,59.98
52537,29.98
52563,56.97
52941,30.97
53305,38.88
53899,51.46
53909,2429.97
54319,7.95
54332,47.97
54334,28.98
54814,603.49
54797,94.98
54799,71.95
54783,32.28
54798,56.97
55105,36.59
55107,91.95
55101,59.98
55127,71.97
55102,6.28
55129,712.27
55106,29.99
55109,93.46
55643,31.97
55657,56.97
55676,1205.47
55627,21.49
55633,119.98
55626,27.77
56115,751.34
56087,144.47
56122,1147.77
56084,123.98
56508,59.98
56502,46.83
56521,56.97
56498,21.49
56488,59.48
56868,33.98
56874,59.98
56901,751.34
56862,49.99
57494,6.28
57516,2329.99
57518,2344.96
57912,35.23
57911,62.98
57936,1754.98
57934,125.47
57913,49.48
57914,37.27
58390,91.97
58375,42.93
58371,49.96
58393,1760.47
58370,38.88
58379,29.48
58354,48.97
58365,88.46
58741,32.22
58733,119.98
58752,81.46
58727,35.23
59446,100.94
59448,85.48
59469,771.34
59443,37.29
59467,742.35
59450,804.48
59427,32.27
59421,21.49
59424,38.88
59428,37.27
59997,86.58
60007,71.97
60000,22.93
60548,2304.98
60540,76.97
60547,71.97
60531,2.29
60550,2367.92
60545,39.99
60534,128.95
61082,2393.06
61060,46.47
61088,1219.45
61085,2428.05
61090,1760.47
61077,2384.25
61053,17.27
61073,848.47
61607,64.97
61614,106.93
61613,38.88
61636,2329.98
61609,38.97
61615,49.97
61611,60.47
61646,553.97
61644,567.76
61612,158.88
61651,1763.97
62105,71.58
62148,2400.34
62106,29.99
62114,89.97
62112,68.49
62125,39.99
62115,41.95
62130,579.97
62089,7.95
62609,45.95
62597,99.57
62612,29.93
62593,21.49
62610,42.28
